Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-01-03,0.8421505689620972,0.8463822517008942,0.7650356143504887,0.7890166231109432,535796800
2000-01-04,0.7711487412452698,0.8322757961538717,0.7612740795371489,0.8144080183786454,512377600
2000-01-05,0.7824332118034363,0.8318057242468626,0.7749102926651642,0.7805524694628402,778321600
2000-01-06,0.714722752571106,0.8050037126972407,0.714722752571106,0.7984211393239875,767972800
2000-01-07,0.7485782504081726,0.7598635058852793,0.718484922198628,0.7260078399021651,460734400
2000-01-10,0.7354122996330261,0.7692671116434155,0.7128418892356713,0.7673863696705593,505064000
2000-01-11,0.6977954506874084,0.7476381694261003,0.680868063715209,0.7217764638446753,441548800
2000-01-12,0.6559465527534485,0.7184850107208633,0.650773670412138,0.7147226724837481,976068800
2000-01-13,0.7278886437416077,0.7429353352753487,0.6959145686267261,0.7108432837245503,1032684800
2000-01-14,0.7556312680244446,0.7692673675574697,0.7476381496487924,0.7523399810330513,390376000
2000-01-18,0.7819629907608032,0.7974806831230938,0.7556310937315199,0.7598635797438867,459177600
2000-01-19,0.8017123937606812,0.8181696301176359,0.7777313844230466,0.7946588189232093,597643200
2000-01-20,0.8539057374000549,0.9140923838730465,0.8539057374000549,0.8689523739062555,1831132800
2000-01-21,0.8374486565589905,0.8595481172727322,0.8289845385460394,0.8595481172727322,495924800
2000-01-24,0.7993615865707397,0.8482630523566264,0.7908974164239605,0.8158187744139819,440876800
2000-01-25,0.8445014357566833,0.8510849125581711,0.7702084253581182,0.7899569472463972,497145600
2000-01-26,0.8289845585823059,0.8590779399503575,0.8256933225731637,0.8275740145143571,367158400
2000-01-27,0.8275740146636963,0.8501444775987244,0.805003601952776,0.8186396983472058,340144000
2000-01-28,0.7645654082298279,0.8341566395388088,0.7570424893187326,0.8139379694064162,423348800
2000-01-31,0.7805524468421936,0.7814928430972949,0.7109612656725857,0.759863628781742,701680000
2000-02-01,0.7542206048965454,0.7899570213318803,0.7523399126929733,0.7824332480352951,318035200
2000-02-02,0.7434054613113403,0.7683268132715775,0.7297693152474993,0.7579828071174942,464195200
2000-02-03,0.7772611975669861,0.7843147720511086,0.7542205354458786,0.754690733565532,475193600
2000-02-04,0.8125273585319519,0.8275739987044196,0.7796120358469827,0.7819629760647238,425320000
2000-02-07,0.8581374883651733,0.8595480825661799,0.7970104338281692,0.8125273216079736,441067200
2000-02-08,0.864250659942627,0.8736542183318016,0.8369783718293636,0.8576671846778763,408643200
2000-02-09,0.8473226428031921,0.8811783183817581,0.8459121486971228,0.8586079014787922,299364800
2000-02-10,0.8539057374000549,0.8567268247946719,0.8275737970575889,0.8492038581102339,302982400
2000-02-11,0.8181696534156799,0.8586078500376669,0.8144081686111304,0.8548463652331174,212251200
2000-02-14,0.8713033199310303,0.8717735179353776,0.8172289924840567,0.8224010198595832,367539200
2000-02-15,0.8952842950820923,0.9023378676229319,0.8666015145478976,0.8670717125380099,485744000
2000-02-16,0.8586077094078064,0.8887018932243794,0.8435610695164731,0.8858800016093907,378246400
2000-02-17,0.864250659942627,0.8689524391372143,0.8510847138950934,0.8666015495399206,289497600
2000-02-18,0.8369783759117126,0.8680120473527333,0.8341564344818843,0.8623698721124301,233441600
2000-02-22,0.8562567234039307,0.8797675287796298,0.8026525411732031,0.8285142864589914,422296000
2000-02-23,0.8745949864387512,0.8952847121232969,0.8350971314921352,0.8519074457186189,473099200
2000-02-24,0.8667188286781311,0.8962248891204309,0.840739957078501,0.8825887426009326,376432000
2000-02-25,0.8303948640823364,0.8802376059258974,0.8285141726814556,0.8637803759019952,249144000
2000-02-28,0.8520249128341675,0.8651908573885083,0.8153482166816808,0.8285141612360216,328328000
2000-02-29,0.8623700141906738,0.8821185348191427,0.8468523723280038,0.8543760439908029,368961600
2000-03-01,0.980392575263977,0.9935585239238326,0.8915230244992525,0.8919932226016449,1077003200
2000-03-02,0.9178551435470581,0.9625250789957303,0.9079804787702906,0.9554723066525246,311259200
2000-03-03,0.9629949927330017,0.9647586626109066,0.9028083267623396,0.939484182392842,323366400
2000-03-06,0.9455972909927368,0.9714589868610133,0.9404244093987816,0.9479481807520466,210560000
2000-03-07,0.9244373440742493,0.9587632062437255,0.9112713975547246,0.9512394351392528,273011200
2000-03-08,0.9178551435470581,0.9324316900353764,0.8919934380822758,0.9244377176742846,271230400
2000-03-09,0.9197356104850769,0.9404244251049244,0.8896422321888869,0.9093907511582289,276718400
2000-03-10,0.9460676312446594,0.9625248665156726,0.9103311684437928,0.9155040508153223,248606400
2000-03-13,0.9126819968223572,0.9517096385768989,0.8990458521993392,0.9187951738837279,303956800
2000-03-14,0.8595479726791382,0.9347821649865662,0.8576671806515751,0.9119766073944998,428579200
2000-03-15,0.8745949864387512,0.90468917854729,0.8586079459832799,0.8698932052438324,443609600
2000-03-16,0.9145629405975342,0.9178550308428365,0.8614289415444023,0.8825888631476294,378100800
2000-03-17,0.9404246807098389,0.9404246807098389,0.8999864320957931,0.9037488210988874,305043200
2000-03-20,0.9253778457641602,0.949828949490647,0.9206759654160658,0.929140133538688,204489600
2000-03-21,1.0151885747909546,1.0288246202141051,0.9150337738711198,0.9220865440497961,524328000
2000-03-22,1.0847797393798828,1.0861911372351167,0.9897970131303164,0.9989664283473839,567996800
2000-03-23,1.0631502866744995,1.1313309028180807,1.0532756267770818,1.068322263598168,562564800
2000-03-24,1.0434014797210693,1.0828993351387686,1.019420466734768,1.071614075743619,446913600
2000-03-27,1.0499846935272217,1.0890123446384343,1.0297651689666818,1.035408249800524,279182400
2000-03-28,1.0466933250427246,1.0683225383000041,1.031645780318684,1.0325861765277737,202966400
2000-03-29,1.022711992263794,1.0490438813255891,1.0068420830354228,1.0485737838188403,239836800
2000-03-30,0.9460676312446594,1.035878283221476,0.9437166406837513,1.0048438015424255,414400000
2000-03-31,1.0217716693878174,1.0325858202684173,0.9479479807910381,0.9587630357052805,404633600
2000-04-03,1.0029631853103638,1.0495146146631849,0.9738101940955063,1.0194204234728488,328563200
2000-04-04,0.957822859287262,1.0006119867725727,0.8783569780709507,0.9977908989204453,660329600
2000-04-05,0.9808636903762817,0.9996718175433296,0.9329017707663928,0.9514747486309441,457665600
2000-04-06,0.9418358206748962,1.011897238383812,0.9272584757999005,0.9827442562533081,259627200
2000-04-07,0.991207480430603,0.9921477760416224,0.944186672987564,0.9573526196094563,242435200
2000-04-10,0.9404246807098389,0.9987315649863003,0.9385439884494551,0.9907375932852843,212262400
2000-04-11,0.898576021194458,0.9394843713243436,0.8882311580982719,0.9291404122623353,541822400
2000-04-12,0.8219308257102966,0.8952843263856112,0.7890164127865321,0.8952843263856112,941136000
2000-04-13,0.8562567234039307,0.9028081361284912,0.8162886857443039,0.8388591452904276,529827200
2000-04-14,0.8416803479194641,0.8877607150989216,0.8200502312497151,0.8224011714807825,667620800
2000-04-17,0.931961178779602,0.9324313768376448,0.8205203717675146,0.8238125115353674,409561600
2000-04-18,0.9545319080352783,0.9545319080352783,0.8981058119374161,0.9291404008446061,390924800
2000-04-19,0.9112716913223267,0.9799225337585192,0.9009268291754441,0.949359049529499,520150400
2000-04-20,0.8943439722061157,0.938543691819698,0.8807078275854632,0.9305505262308091,722120000
2000-04-24,0.90656977891922,0.90656977891922,0.8633104479316747,0.8651911399207236,443620800
2000-04-25,0.9653459787368774,0.9686380687415144,0.9183251618676952,0.9187953599915649,391641600
2000-04-26,0.9126819968223572,0.9629947930567766,0.9028081395657704,0.9526499341859541,366912000
2000-04-27,0.9535905122756958,0.9554721083349967,0.8770637344320827,0.8816483920948316,326603200
2000-04-28,0.9333720207214355,0.9592338275959889,0.9126823944149525,0.956412738643468,249580800
2000-05-01,0.9352524876594543,0.9413656652530779,0.9169145620499388,0.939484069389134,226195200
2000-05-02,0.886820375919342,0.9498290335805522,0.8839992876400147,0.9272586197261806,236432000
2000-05-03,0.8656612038612366,0.9122118139509037,0.8397995082713707,0.8948141852579855,489798400
2000-05-04,0.8327462077140808,0.867072081888931,0.8318058113332711,0.8661316855081214,399515200
2000-05-05,0.8510850667953491,0.8633106218939818,0.8329813310082402,0.833686578090218,284076800
2000-05-08,0.8285143375396729,0.855316380083372,0.8275739414280185,0.8433258776428488,184900800
2000-05-09,0.7932481169700623,0.8369784441083447,0.7890164851950434,0.829924870673567,327140800
2000-05-10,0.7471677660942078,0.7899568971254062,0.7429352801555282,0.7829033231008188,535091200
2000-05-11,0.7734999060630798,0.7843149677548025,0.7448171104697001,0.76268489459548,499744000
2000-05-12,0.8097063302993774,0.831335595977036,0.7881933836690062,0.7974807765469407,306913600
2000-05-15,0.7598636150360107,0.8129975594355,0.7532801884559502,0.8129975594355,678932800
2000-05-16,0.7951292395591736,0.8205207499832492,0.7730298201963232,0.7863128963467568,440451200
2000-05-17,0.7626848220825195,0.78008240631723,0.7551610483167276,0.7796122081249565,398092800
2000-05-18,0.7579829096794128,0.789486787878222,0.7570425133955484,0.7749102939095354,373777600
2000-05-19,0.7071998119354248,0.7466976589454455,0.7024971276512957,0.7466976589454455,740667200
2000-05-22,0.6766353249549866,0.7053189625385731,0.6470121450946944,0.7053189625385731,755507200
2000-05-23,0.645601749420166,0.7024971822120198,0.644191205190745,0.6808679668095962,517585600
2000-05-24,0.6597080230712891,0.6752248628767383,0.6244418068821368,0.6484228158100801,678462400
2000-05-25,0.6565337777137756,0.6970899438983579,0.6470121913221225,0.6658211691009226,406750400
2000-05-26,0.6498332619667053,0.6761651571502377,0.6413699981548747,0.6620588134299764,181148800
